Date,T_5551,T_5554,T_5552,Decanter_Flowrate,Temp_Bearing_NDE,Temp_Bearing_DE,Vibration_Feed,Vibration_Driver,Vibration_Frame,Blow_Speed_RPM,Diff_Speed_RPM,Torque,Severity
6/8/2022 7:00,46.50490952,81.03285217,50.0542984,0.004494165,29.96219063,29.4551239,0.106545597,0.094898477,-0.045777157,-3.872535229,-0.020422801,0.129601046,
6/8/2022 8:00,47.30475998,80.43478394,49.93914032,0.00350021,30.5764389,29.59784698,0.108383663,0.099956527,-0.046114162,-4.052458763,-0.02350501,0.127385736,
6/8/2022 9:00,47.46675491,80.04542542,49.9828949,0.00421613,31.95922852,30.00646591,0.110053562,0.096992716,-0.046138167,-4.117511272,-0.019471858,0.12702325,
6/8/2022 10:00,47.71206665,79.90713501,50.04998779,0.004563503,33.72745895,30.49599457,0.108314633,0.0966876,-0.048803344,-4.121563911,-0.022985116,0.127876267,
6/8/2022 11:00,47.84828568,79.2341156,49.95625687,0.004598179,34.92432022,30.96156311,0.10562934,0.099087238,-0.047925249,-3.593551636,-0.021812227,0.123925224,
6/8/2022 12:00,50.8117485,80.35396576,49.93388748,0.004178655,36.56850433,31.63632393,0.103876352,0.096859135,-0.04950659,-3.900359869,-0.020336606,0.125819519,
6/8/2022 13:00,52.39912796,81.91692352,50.00617218,0.004229586,36.34436798,31.84680748,0.106373101,0.096428953,-0.048836481,-4.006557465,-0.020647241,0.132105649,
6/8/2022 14:00,52.60857773,82.5710144,50.02125931,0.003828102,35.93976593,31.98883629,0.108580112,0.100198731,-0.048828073,-3.856459379,-0.023066025,0.128192589,
6/8/2022 15:00,52.73768616,82.96574402,50.02093506,0.003973298,35.74504852,32.06065369,0.103936017,0.090420872,-0.048828077,-3.827013969,-0.023036221,0.138472497,
6/8/2022 16:00,53.68011856,83.20340729,49.96278763,0.004082317,35.3623085,32.11146545,0.105712496,0.100294285,-0.04882801,-3.995763302,-0.02147969,0.127527431,
6/8/2022 17:00,54.01130676,83.30369568,50.03075409,0.003991065,32.20978546,30.1382618,0.102903284,0.092512205,-0.04468767,-3.923624039,-0.020777564,0.128167167,
6/8/2022 18:00,54.16040802,82.7257309,50.05998611,0.003049418,31.14414787,29.12577057,0.110468633,0.09334071,-0.043100435,-3.917727232,-0.023756089,0.127763361,
6/8/2022 19:00,54.36485291,83.58446503,50.01940155,0.00362438,29.65895271,28.38203812,0.108807288,0.135676309,-0.043087859,-4.026000977,-0.021292001,0.131984174,
6/8/2022 20:00,54.54614639,83.76641083,49.96731949,0.003222339,29.02081108,27.94468689,0.10259828,0.111650847,-0.044781998,-3.618001223,-0.01996186,0.127569214,
6/8/2022 21:00,54.68054581,82.95532227,50.02061844,0.003075284,28.73719025,27.89171982,0.11416927,0.092217691,-0.044387322,-4.102446079,-0.0239789,0.129645646,
6/8/2022 22:00,54.84691238,82.01174164,49.97311783,0.003316825,28.55719376,27.95777512,0.114985906,0.097166501,-0.043347653,-3.990216732,-0.020894501,0.122061916,
6/8/2022 23:00,55.06897736,82.49903107,50.01467896,0.003102771,28.61616325,28.02211761,0.11200995,0.092745721,-0.044885479,-4.124866962,-0.020555004,0.130443066,
7/8/2022 0:00,55.95454025,79.97171783,49.94478989,0.00280427,28.7034893,28.08820152,0.1096875,0.089465953,-0.045629263,-3.971864223,-0.021090483,0.126751527,
7/8/2022 1:00,56.12639236,80.60332489,49.96416473,0.003504953,28.49298859,28.09441948,0.114187792,0.091897175,-0.043653842,-3.838252068,-0.024252854,0.136263758,
7/8/2022 2:00,56.31422424,81.0925827,49.96516037,0.003189225,28.53842163,28.10991669,0.108495086,0.089415327,-0.045696281,-4.015107155,-0.022084225,0.130721986,
7/8/2022 3:00,56.53759003,81.41009521,49.95123672,0.00315599,28.39793015,28.09387016,0.108300343,0.097629577,-0.045436919,-4.117644787,-0.024324561,0.126159474,
7/8/2022 4:00,56.68981552,81.78020477,50.04354858,0.003262962,28.53707123,28.09537315,0.106635228,0.09718392,-0.044243384,-4.254852295,-0.022090057,0.131052211,
7/8/2022 5:00,56.9274292,82.24389648,50.02859116,0.003080917,28.44804955,28.18658447,0.108671747,0.097154871,-0.044249956,-3.852216721,-0.023292646,0.129954323,
7/8/2022 6:00,58.602314,82.36750031,50.04725647,0.004327239,28.6339035,28.24437523,0.10464067,0.0988276,-0.045460016,-3.993239641,-0.019178169,0.125402018,
7/8/2022 7:00,58.77626801,81.98558807,50.00867081,0.003076578,28.76599884,28.2575531,0.106410988,0.095567487,-0.045759257,-3.832052469,-0.019516518,0.123546474,
7/8/2022 8:00,62.71577072,81.07852173,50.01547623,0.00344588,29.80408859,28.54336739,0.109152302,0.091087021,-0.04646619,-3.956360579,-0.0246238,0.132258683,
7/8/2022 9:00,63.57063293,81.23800659,50.79784775,0.003217293,30.72652626,29.08301544,0.109307729,0.107028231,-0.045955334,-3.903244734,-0.021527126,0.13676095,
7/8/2022 10:00,63.74676132,81.45362854,50.80427933,0.004158307,31.83564186,29.45129395,0.107866347,0.093505181,-0.046739463,-4.04478693,-0.020003177,0.13803786,
7/8/2022 11:00,63.93619919,80.59464264,50.69112015,0.003015811,33.40763092,30.12299728,0.114068843,0.101386726,-0.048774946,-3.935868502,-0.021342508,0.134343743,
7/8/2022 12:00,64.15245056,81.45758057,50.70243073,0.004138899,34.60709381,30.64616203,0.106051564,0.093629017,-0.048828077,-3.853296518,-0.024090054,0.134895116,
7/8/2022 13:00,64.31212616,79.82692719,50.7538147,0.003554053,35.5188942,31.16966629,0.105135508,0.095963351,-0.049184524,-3.782740116,-0.019694375,0.130315766,
7/8/2022 14:00,64.58345032,80.93717957,50.67224884,0.003816962,36.06472397,31.4727726,0.108312622,0.094916143,-0.048724502,-4.111641884,-0.022660663,0.140367523,
7/8/2022 15:00,64.69995117,81.84098816,50.63861084,0.003363665,36.20080948,31.92376518,0.099612862,0.09794762,-0.051549628,-4.106078148,-0.022897813,0.132135496,
7/8/2022 16:00,65.45859528,83.15824127,50.61104584,0.004260578,35.74971771,31.91194916,0.108558327,0.092164516,-0.049177419,-3.749306202,-0.021039756,0.132713079,
7/8/2022 17:00,65.74821472,83.78591156,51.32927704,0.003957717,35.21271896,31.7803154,0.108879447,0.095059074,-0.047920499,-3.736527681,-0.021912441,0.13040778,
7/8/2022 18:00,66.02745056,84.70459747,52.09878922,0.003715385,34.0105629,31.33598709,0.106569842,0.098362729,-0.047255833,-3.863732815,-0.019583071,0.144473672,
7/8/2022 19:00,66.24686432,80.78244781,52.92622375,0.003723188,32.7556076,30.74073982,0.104851402,0.097032905,-0.045786783,-4.074543476,-0.024509957,0.137150615,
7/8/2022 20:00,66.52385712,81.01810455,53.80873489,0.003567043,32.11312485,30.42440605,0.110312022,0.093361139,-0.045776714,-3.853503942,-0.019380355,0.140076116,
7/8/2022 21:00,65.95537567,81.38095856,54.70592117,0.004147013,31.45126724,30.194561,0.109304622,0.108516142,-0.045726504,-3.856203556,-0.021741871,0.137848437,
7/8/2022 22:00,65.94402313,81.37375641,55.59199905,0.003752291,31.06833839,29.99518585,0.113989934,0.101286314,-0.045419842,-4.008002758,-0.020554245,0.132478327,
7/8/2022 23:00,66.25998688,81.81483459,56.46743011,0.004495058,30.81330299,29.97126961,0.111036554,0.098040104,-0.045731857,-3.783771992,-0.021273296,0.128492683,
8/8/2022 0:00,66.91854095,81.16638947,57.35005188,0.003355706,30.51427269,29.83931351,0.107324705,0.099814728,-0.045594692,-3.824104309,-0.01990623,0.1342621,
8/8/2022 1:00,67.19315338,74.07164764,58.11804581,0.003425231,30.07061958,29.45123482,0.103381567,0.095691137,-0.044678718,-3.850476742,-0.021749364,0.130517498,
8/8/2022 2:00,67.32975006,72.36147308,58.91923141,0.004201658,29.8108902,29.17354393,0.105654113,0.101306669,-0.045415867,-3.752655506,-0.022944439,0.128004491,
8/8/2022 3:00,67.94783783,72.60421753,59.68949127,0.004155152,29.53063583,29.08732414,0.105516747,0.093166947,-0.045733187,-3.700877905,-0.018813591,0.134431243,
8/8/2022 4:00,71.29671478,72.33312225,60.32728958,0.003823004,29.19130707,28.85761452,0.108206719,0.094819903,-0.04577589,-4.21608448,-0.021492271,0.129518718,
8/8/2022 5:00,71.48460388,72.52272797,61.10074997,0.004236407,29.34504128,28.87041855,0.108300366,0.09856011,-0.045762863,-4.091237545,-0.021325242,0.12824145,
8/8/2022 6:00,71.62708282,72.4879837,61.89441299,0.0032579,29.11243629,28.72355652,0.105252229,0.096004412,-0.045318719,-3.486814499,-0.021641737,0.135534436,
8/8/2022 7:00,71.83216858,72.83396912,62.66287994,0.004452028,29.03591919,28.69697189,0.105608746,0.093054123,-0.045240402,-4.029001713,-0.021217491,0.135486126,
8/8/2022 8:00,72.69197845,72.68094635,63.45113754,0.003418416,29.38755989,28.71681404,0.112152934,0.091802433,-0.045827441,-3.712046623,-0.022471646,0.13537921,
8/8/2022 9:00,72.83049774,72.9232254,64.25010681,0.002747386,30.11258888,29.08181572,0.102980003,0.092495948,-0.045872442,-4.19657135,-0.022188032,0.137464717,
8/8/2022 10:00,76.69741058,73.03251648,65.02584076,0.004207165,30.41214371,29.15447617,0.107054986,0.095308796,-0.045780849,-3.929939508,-0.017831169,0.127197474,
8/8/2022 11:00,79.61394501,73.28387451,65.77623749,0.003298139,30.94446754,29.38118172,0.105555139,0.093672179,-0.045788333,-4.016335487,-0.022299159,0.133620828,
8/8/2022 12:00,74.08843994,73.58448792,66.47307587,0.003303705,30.91945648,29.14924431,0.105877712,0.096373871,-0.045776192,-4.032913685,-0.02053774,0.131440267,
8/8/2022 13:00,63.61284256,73.3401947,67.27489471,0.004378586,31.14586449,29.38491058,0.106581621,0.098833852,-0.045788888,-4.301826477,-0.022918887,0.136630535,
8/8/2022 14:00,52.70372009,72.63221741,68.11084747,0.004170828,32.75498962,30.12462807,0.109470971,0.099624366,-0.048034187,-4.104329109,-0.023972347,0.13877283,
8/8/2022 15:00,50.43997955,73.15313721,68.8502121,0.004524863,33.41511536,30.42102242,0.10958495,0.096534178,-0.048655976,-4.016501427,-0.020636398,0.13556689,
8/8/2022 16:00,50.58208847,73.2990799,69.62311554,0.003504458,33.41654587,30.57709694,0.109726697,0.097892195,-0.046090633,-4.01118803,-0.021356989,0.140675709,
8/8/2022 17:00,50.73443985,73.84223938,70.39474487,0.004544984,33.05347061,30.43247032,0.114663415,0.090401515,-0.04631466,-3.796906233,-0.021826783,0.144608334,
8/8/2022 18:00,51.06386566,74.39463806,71.12242126,0.004130237,32.44854355,30.29197693,0.108401634,0.092917755,-0.045787502,-3.686649561,-0.020225991,0.146479011,
8/8/2022 19:00,51.39906693,76.28874969,71.79058838,0.003544611,29.97059441,28.01370811,0.110444121,0.09340851,-0.043202959,-3.531230927,-0.018777782,0.134457991,
8/8/2022 20:00,51.49261856,75.27078247,72.57015991,0.00361199,29.04102516,27.36787033,0.107708126,0.100743927,-0.042792376,-4.024907589,-0.021043165,0.139049441,
8/8/2022 21:00,52.35668182,74.51805878,73.37405396,0.003301976,28.29572105,27.21468163,0.10522294,0.099326476,-0.04335143,-3.871942759,-0.022607021,0.136400372,
8/8/2022 22:00,52.54261398,74.29071045,74.15299225,0.004421505,28.18957901,27.19093323,0.107946858,0.098520622,-0.045229089,-4.187177658,-0.022458408,0.138696164,
8/8/2022 23:00,52.70750809,74.76556396,74.92399597,0.004031917,27.97961235,27.19759941,0.109579965,0.099145964,-0.045498379,-4.059868336,-0.020975852,0.137212291,
9/8/2022 0:00,52.94996262,74.7383194,75.60379791,0.004069861,27.7790699,27.05999565,0.108202532,0.093950763,-0.04458471,-3.844069004,-0.0200879,0.134509996,
9/8/2022 1:00,53.13018417,74.88483429,76.34133911,0.003401326,27.1682663,26.75997925,0.106344134,0.089542754,-0.044239555,-3.855025768,-0.022608832,0.135758802,
9/8/2022 2:00,53.52025223,74.85331726,77.0830307,0.003794233,26.76237488,26.26734543,0.110880025,0.092026889,-0.044150051,-3.835528851,-0.024250949,0.13981241,
9/8/2022 3:00,57.05120087,74.78935242,77.88437653,0.0039984,26.40011787,26.0182209,0.107901797,0.089425325,-0.043206781,-4.108683586,-0.019791994,0.136550933,
9/8/2022 4:00,57.189991,74.7483139,78.69301605,0.003678497,26.205513,25.79617882,0.117663167,0.094806321,-0.042841759,-3.556983471,-0.020221466,0.133000091,
9/8/2022 5:00,57.26691437,74.70267487,79.42644501,0.003986583,26.06858444,25.7124424,0.112062745,0.095451728,-0.043080624,-3.944961309,-0.020800387,0.132559046,
9/8/2022 6:00,58.13866806,74.63220215,80.23388672,0.003637097,26.07217789,25.68904877,0.117425345,0.093301207,-0.043756079,-3.762571096,-0.024035091,0.130616412,
9/8/2022 7:00,59.49134827,74.32443237,81.00765991,0.003935285,26.13207626,25.67789078,0.107968189,0.091141373,-0.042749364,-4.093585491,-0.021660762,0.12912941,
9/8/2022 8:00,59.60301971,73.81283569,81.81257629,0.00332642,26.65303421,25.95518684,0.103781462,0.091553941,-0.044156354,-3.774294138,-0.02316043,0.132494271,
9/8/2022 9:00,59.74357224,73.23074341,42.18645477,0.003518382,27.98066521,26.36368942,0.106325798,0.101542845,-0.045774724,-3.968770504,-0.019797297,0.133202106,
9/8/2022 10:00,59.88235474,73.33260345,79.26650238,0.004398755,29.34208107,26.83019257,0.109754287,0.093624711,-0.045776326,-3.973572493,-0.018897483,0.137012213,
9/8/2022 11:00,64.56089783,72.31334686,50.58204651,0.00410773,31.15453148,27.65247154,0.108355664,0.102224872,-0.048664991,-3.77093792,-0.023240585,0.13389191,
9/8/2022 12:00,64.75589752,72.95199585,51.89376831,0.003738669,32.58386612,28.4066906,0.105877906,0.096899353,-0.047401045,-4.099955082,-0.020817095,0.134323478,
9/8/2022 13:00,64.95146179,72.86782837,52.74863815,0.00430448,33.35533905,29.08894539,0.109138109,0.103875317,-0.047119133,-3.78265667,-0.021329004,0.137171194,
9/8/2022 14:00,64.69993591,48.87784195,74.66687775,13.66010284,39.81320572,76.27155304,8.846069336,2.631749153,2.287484884,3180.799805,1.02890265,4.479219437,
9/8/2022 15:00,54.44621658,73.89186096,60.84657669,13.36323929,64.81274414,56.7105484,3.016498089,1.78611207,3.354928732,3176.93042,4.852432251,11.08161068,
9/8/2022 16:00,44.23657227,81.72557068,45.86664581,13.43470287,73.6415329,50.69564819,3.933997154,2.34661293,4.56683588,3172.05542,0.964891672,7.513857841,
9/8/2022 17:00,42.1373024,78.9872818,51.83171463,3.189348936,74.10358429,50.05341721,3.49899435,0.99086076,3.762287378,3176.401855,0.985989571,5.552621841,
9/8/2022 18:00,39.936203,84.68302155,48.87419891,3.135337591,74.24404144,50.10339355,3.02682066,0.884928107,3.177252769,3177.976074,0.984446943,6.40675211,
9/8/2022 19:00,39.18147278,64.51754761,50.29520035,3.09246707,68.67242432,50.09910965,11.03597355,3.386668682,6.30402565,3178.094727,0.98564285,6.901937485,
9/8/2022 20:00,36.82593155,67.78539276,50.06708908,3.1327672,57.20130539,49.79799652,2.639563084,3.146186352,2.892611265,3178.422119,0.985400617,7.052576542,
9/8/2022 21:00,33.92706299,76.41805267,50.03016281,3.130187273,51.27249527,73.73141479,9.254185677,3.682459354,3.59684968,3179.26709,1.005209208,7.129110813,
9/8/2022 22:00,31.98919487,73.27967834,50.05236435,3.09569335,48.66524124,56.09979248,7.213741779,4.649772167,5.919895649,3178.349854,1.007448554,7.530508995,
9/8/2022 23:00,30.01501083,68.99128723,50.04351425,3.111002207,46.92871094,51.3899765,8.953889847,2.830266476,6.449313641,3178.140381,0.988437355,6.855497837,
10/8/2022 0:00,33.18825531,84.0623703,49.52947235,3.099361658,45.51633072,67.56375885,5.345648766,2.369646788,5.384732246,3178.273193,0.987689078,8.449009895,
10/8/2022 1:00,32.66963577,66.60298157,50.11968231,3.021165133,44.91051102,65.64638519,7.662399769,4.779135227,8.326360703,3178.358643,0.985348761,9.181108475,
10/8/2022 2:00,30.58621025,80.93218231,49.65183258,3.068446875,44.31358719,52.86645889,9.086535454,4.598858356,5.935702801,3179.932129,0.988506496,8.906002998,
10/8/2022 3:00,28.78248787,67.2562561,50.23088455,3.041449308,43.86005783,49.66043091,6.272168636,3.607362747,4.958916664,3180.093018,0.986970544,9.228274345,
10/8/2022 4:00,27.96155739,67.81738281,35.66397858,0.003851854,42.13496399,44.55390549,0.104300804,0.095420428,-0.048051238,-4.452889919,-0.025110492,0.235321701,
10/8/2022 5:00,28.0420742,67.94438171,33.13149643,0.003803986,37.52952957,39.22946167,0.105867997,0.098489605,-0.047085747,-3.984894037,-0.023790164,0.185760707,
10/8/2022 6:00,28.11117554,68.02542114,34.0449028,0.004414724,35.20452881,36.56314087,0.116070233,0.093159281,-0.046132732,-3.990698099,-0.020325238,0.158468336,
10/8/2022 7:00,28.24117088,68.10417175,34.97760391,0.00374587,33.68822479,34.70709229,0.109498009,0.099299043,-0.04577915,-4.168929577,-0.023879202,0.146506876,
10/8/2022 8:00,28.2259407,67.82833862,35.87617493,0.004430959,33.42369461,33.65923309,0.105052926,0.098817527,-0.046321344,-3.83351779,-0.022037547,0.134683594,
10/8/2022 9:00,28.2924099,67.19075775,36.90297318,0.004862815,34.68302155,33.06443405,0.106136128,0.101823352,-0.048724242,-4.236904621,-0.024508836,0.128171042,
10/8/2022 10:00,28.97333336,67.39725494,37.81586838,0.00450009,37.02671432,32.90987015,0.104255684,0.096503213,-0.050737645,-4.020792007,-0.02122198,0.12843141,
10/8/2022 11:00,27.57152748,66.97653198,38.69120789,0.004968009,38.82711792,33.0791626,0.11202386,0.102911629,-0.050965071,-3.63199544,-0.020584097,0.128734216,
10/8/2022 12:00,31.5806942,67.66674805,39.46331787,0.004544343,39.64730835,33.5205307,0.108264022,0.097657919,-0.050425746,-3.83780098,-0.020485746,0.128203601,
10/8/2022 13:00,31.71513748,68.63528442,40.1554718,0.004250103,39.49019623,33.51782227,0.106799692,0.099833682,-0.051420141,-3.959884167,-0.023094255,0.119543597,
10/8/2022 14:00,32.01550674,69.46578979,40.85246658,0.005095304,38.09486771,32.83777237,0.105006941,0.094903573,-0.048432264,-4.016114712,-0.021251135,0.121625021,
10/8/2022 15:00,32.75426865,69.776474,41.67036438,0.003863188,37.00809097,32.22050858,0.111925438,0.10062883,-0.04786006,-4.180300236,-0.023169573,0.123953618,
10/8/2022 16:00,38.69537735,70.62947845,42.48441696,0.00447258,36.21435165,31.92113495,0.104256228,0.099341832,-0.048554212,-4.109245777,-0.021337939,0.123817839,
10/8/2022 17:00,38.28467178,71.7236557,43.27378082,0.002747736,35.43161774,31.63656616,0.112285167,0.094946697,-0.04598058,-4.000312805,-0.019646417,0.124038763,
10/8/2022 18:00,38.02628326,71.35218048,44.03381729,0.003523608,34.24456406,31.04423332,0.108450845,0.099528857,-0.045780402,-4.055160046,-0.019275587,0.119373105,
10/8/2022 19:00,37.76119995,72.14332581,44.80927277,0.003187238,32.74166489,30.43464661,0.107001208,0.09640184,-0.045678534,-3.675504923,-0.020660387,0.117044099,
10/8/2022 20:00,37.4552002,72.68269348,45.58407211,0.003781541,31.98445129,30.12596512,0.107985891,0.100965314,-0.045776274,-4.215162754,-0.019217089,0.128119618,
